10,5.907802,3.251080,-0.369831,10
10,7.152983,3.251080,-0.369831,30
40,5.294483,3.285597,-0.417441,20
46,5.583253,3.206811,-0.320257,25
46,7.160955,3.206811,-0.320257,36
46,8.749466,3.206811,-0.320257,39
48,4.441640,2.366428,-0.003070,21
48,6.125363,2.366428,-0.003070,41
48,7.851270,2.366428,-0.003070,74
48,8.812660,2.366428,-0.003070,36
82,3.271962,2.669600,-0.059935,16
82,3.419979,2.669600,-0.059935,63
82,5.118856,2.669600,-0.059935,22
82,5.230257,2.669600,-0.059935,33
82,5.734935,2.669600,-0.059935,42
82,6.324316,2.669600,-0.059935,11
82,6.657827,2.669600,-0.059935,45
82,8.399902,2.669600,-0.059935,15
82,9.771156,2.669600,-0.059935,25
83,7.052703,2.000347,0.074537,16
83,10.651001,2.000347,0.074537,47
91,5.693015,3.109834,-0.253728,34
91,9.711145,3.109834,-0.253728,28
98,11.458297,0.484682,0.022342,21
100,7.030550,1.540769,-0.032109,39
109,10.273826,0.740440,0.044157,17
135,3.169958,2.698935,-0.061337,18
135,3.443501,2.698935,-0.061337,15
135,5.587957,2.698935,-0.061337,43
135,7.914360,2.698935,-0.061337,37
143,8.192382,1.746132,0.096039,22
143,9.420139,1.746132,0.096039,34
143,11.624698,1.746132,0.096039,24
152,8.885623,3.469367,-0.393819,6
156,3.305688,2.462769,-0.042412,47
156,10.006050,2.462769,-0.042412,11
156,10.959877,2.462769,-0.042412,23
159,9.688819,2.064970,0.155471,13
159,9.837463,2.064970,0.155471,22
183,3.168274,2.457931,0.007841,21
183,6.109673,2.457931,0.007841,61
183,6.362449,2.457931,0.007841,25
183,6.533559,2.457931,0.007841,17
183,6.803167,2.457931,0.007841,32
183,7.494610,2.457931,0.007841,31
183,9.165005,2.457931,0.007841,35
183,9.314605,2.457931,0.007841,15
183,9.524834,2.457931,0.007841,22
183,10.734660,2.457931,0.007841,14
184,5.248987,3.177643,-0.320234,26
223,4.806095,2.776106,-0.114847,11
223,4.998409,2.776106,-0.114847,15
223,5.897959,2.776106,-0.114847,39
223,6.044631,2.776106,-0.114847,8
223,6.935623,2.776106,-0.114847,6
223,7.931173,2.776106,-0.114847,63
223,8.460292,2.776106,-0.114847,22
232,1.323962,3.413538,-0.353325,22
260,8.322993,1.631588,0.078706,35
260,9.995846,1.631588,0.078706,36
281,2.006119,3.431823,-0.293088,7
281,3.621295,3.431823,-0.293088,17
310,1.547644,3.278123,-0.359742,19
310,5.212173,3.278123,-0.359742,55
310,6.151542,3.278123,-0.359742,44
310,6.578341,3.278123,-0.359742,47
310,8.137117,3.278123,-0.359742,16
315,6.999190,1.915258,0.145985,11
315,9.377188,1.915258,0.145985,7
315,9.855449,1.915258,0.145985,32
315,10.232132,1.915258,0.145985,35
315,10.509129,1.915258,0.145985,24
331,11.399757,2.730391,-0.260912,42
331,12.276757,2.730391,-0.260912,25
345,9.766452,1.319268,0.040724,20
345,12.730484,1.319268,0.040724,9
350,4.976495,3.274960,-0.373033,30
350,8.086629,3.274960,-0.373033,37
368,10.141466,2.892287,-0.264382,28
372,12.390373,1.700195,0.112782,66
390,9.277712,1.933367,0.137165,37
390,10.174804,1.933367,0.137165,28
399,4.564054,2.865625,-0.152962,47
399,5.374222,2.865625,-0.152962,31
399,6.412115,2.865625,-0.152962,3
399,7.107715,2.865625,-0.152962,25
399,7.421393,2.865625,-0.152962,25
399,8.084165,2.865625,-0.152962,38
399,9.201017,2.865625,-0.152962,20
404,11.326686,2.918392,-0.296408,3
425,10.661213,1.053147,-0.003610,20
425,12.691501,1.053147,-0.003610,68
427,5.010671,2.879290,-0.134626,26
427,5.794374,2.879290,-0.134626,42
427,6.276673,2.879290,-0.134626,20
427,8.061153,2.879290,-0.134626,13
497,12.057358,0.732199,-0.079957,36
522,2.469361,3.147323,-0.224323,33
522,3.306879,3.147323,-0.224323,27
522,8.325275,3.147323,-0.224323,12
527,12.542685,1.100743,-0.034241,24
531,6.078099,2.091096,0.100586,7
531,7.017506,2.091096,0.100586,32
531,8.781119,2.091096,0.100586,28
531,10.611127,2.091096,0.100586,46
537,8.597846,1.298111,0.018060,36
537,8.934423,1.298111,0.018060,19
537,12.718350,1.298111,0.018060,4
549,9.921715,2.993952,-0.294306,14
549,10.933038,2.993952,-0.294306,43
572,6.324289,3.130238,-0.319807,43
572,7.388849,3.130238,-0.319807,12
598,12.166721,0.290068,-0.036439,10
630,5.126837,2.319173,0.094624,27
630,8.634090,2.319173,0.094624,23
635,11.863650,2.576982,-0.237630,19
640,12.695112,0.553041,-0.102312,27
643,5.017109,3.275438,-0.382915,35
643,5.199872,3.275438,-0.382915,58
643,5.777074,3.275438,-0.382915,29
643,6.159902,3.275438,-0.382915,32
643,7.020620,3.275438,-0.382915,9
643,8.048136,3.275438,-0.382915,24
652,11.620196,2.406405,-0.109030,11
667,1.641288,3.336249,-0.310816,25
667,8.609466,3.336249,-0.310816,31
667,9.078986,3.336249,-0.310816,14
667,9.760720,3.336249,-0.310816,35
669,12.540881,2.491839,-0.220605,40
673,4.593906,3.315998,-0.293095,4
673,8.790459,3.315998,-0.293095,20
673,9.918646,3.315998,-0.293095,17
687,12.114089,1.083004,-0.101242,57
687,12.831828,1.083004,-0.101242,29
709,5.042594,2.348546,0.099137,29
710,7.230969,2.916318,-0.192031,40
710,9.828131,2.916318,-0.192031,39
719,10.251002,1.799804,0.130000,50
724,2.331312,2.978343,-0.091099,23
728,9.198632,1.325174,0.066258,48
746,12.188472,0.740729,-0.098352,19
757,11.889919,0.316385,0.018839,28
758,12.288504,0.881392,0.077784,3
762,2.418716,2.839615,0.074248,26
767,13.001174,0.960411,-0.132345,27
836,3.517629,2.770010,-0.127505,49
853,2.793761,3.477561,-0.285852,36
853,3.695642,3.477561,-0.285852,39
853,9.961040,3.477561,-0.285852,22
862,3.590307,3.236803,-0.222991,26
894,2.648039,3.305861,-0.282555,23
894,8.923676,3.305861,-0.282555,31
894,9.970735,3.305861,-0.282555,21
904,10.421369,2.798484,-0.161517,41
922,6.896294,1.587482,-0.004959,16
922,7.415686,1.587482,-0.004959,19
940,6.480082,3.281117,-0.388117,27
988,10.541693,1.654631,0.103820,20
988,11.875932,1.654631,0.103820,44
990,3.307209,2.507853,-0.018773,36
990,3.527306,2.507853,-0.018773,35
990,4.685095,2.507853,-0.018773,29
990,5.766098,2.507853,-0.018773,57
990,6.540412,2.507853,-0.018773,26
990,7.456662,2.507853,-0.018773,17
990,8.610853,2.507853,-0.018773,24
990,9.185914,2.507853,-0.018773,28
990,10.469705,2.507853,-0.018773,24
1005,11.568483,2.436156,-0.125915,35
1038,5.651840,3.485381,-0.469828,10
1038,6.277752,3.485381,-0.469828,22
1046,2.289237,2.837083,0.035787,20
1067,8.130800,1.217300,-0.002701,25
1067,12.652523,1.217300,-0.002701,45
1082,7.359858,2.137188,0.033378,10
1095,12.279360,2.142331,-0.046974,15
1096,8.015035,1.641877,0.140124,42
1096,11.023902,1.641877,0.140124,59
1096,12.623464,1.641877,0.140124,18
1117,11.128591,1.427398,-0.023473,26
1137,11.092157,1.378828,-0.017578,6
1140,12.161581,0.407789,-0.039761,78
1149,10.810902,1.263239,-0.011070,49
1149,11.096047,1.263239,-0.011070,32
1149,12.069378,1.263239,-0.011070,30
1149,12.240249,1.263239,-0.011070,71
1149,12.633249,1.263239,-0.011070,12
1184,11.511200,0.477035,0.029692,9
1191,10.307000,1.840444,0.162182,60
1191,11.596357,1.840444,0.162182,19
1227,2.827319,2.986449,-0.161841,17
1227,3.605740,2.986449,-0.161841,31
1227,4.291133,2.986449,-0.161841,30
1227,4.754850,2.986449,-0.161841,48
1227,5.395224,2.986449,-0.161841,10
1233,13.007702,0.917120,-0.162076,37
1263,2.206652,3.399642,-0.303185,10
1266,2.755576,3.339314,-0.244122,9
1266,2.984570,3.339314,-0.244122,43
1266,3.365185,3.339314,-0.244122,9
1266,4.044551,3.339314,-0.244122,53
1318,9.068944,2.222830,0.142295,29
1349,1.056915,3.367588,-0.411228,53
1349,5.858707,3.367588,-0.411228,39
1349,6.265779,3.367588,-0.411228,22
1349,7.665154,3.367588,-0.411228,14
1377,5.267606,2.931902,-0.165452,3
1377,6.066186,2.931902,-0.165452,13
1377,6.556218,2.931902,-0.165452,15
1377,8.610066,2.931902,-0.165452,7
1377,8.696847,2.931902,-0.165452,35
1377,9.808229,2.931902,-0.165452,21
1382,2.196400,2.812810,-0.018197,22
1392,7.499950,1.706474,0.058607,21
1414,9.181649,1.448450,0.062100,29
1414,11.711020,1.448450,0.062100,35
1421,3.034994,2.611963,-0.000384,27
1433,8.477847,1.142873,-0.002712,18
1451,1.777185,3.473021,-0.298085,40
1451,2.876537,3.473021,-0.298085,23
1453,12.829529,0.342990,-0.158797,44
1463,3.840772,2.855165,-0.081825,21
1463,3.980785,2.855165,-0.081825,14
1463,6.310491,2.855165,-0.081825,24
1489,8.775446,1.074242,0.008952,13
1490,10.000605,1.154528,0.074338,30
1512,12.629307,1.511989,0.141466,11
1514,11.981208,0.849246,0.065023,32
1526,3.276963,3.129737,-0.212058,50
1545,7.144446,2.917001,-0.196170,40
1545,7.554208,2.917001,-0.196170,21
1545,7.764100,2.917001,-0.196170,43
1545,9.887995,2.917001,-0.196170,7
1554,2.809289,3.461347,-0.287831,32
1554,3.302767,3.461347,-0.287831,45
1554,3.739993,3.461347,-0.287831,29
1568,4.805138,3.265653,-0.304527,25
1568,7.616330,3.265653,-0.304527,19
1568,9.374404,3.265653,-0.304527,8
1568,9.823394,3.265653,-0.304527,27
1626,9.104092,3.273518,-0.322803,3
1636,12.181195,0.482245,-0.094420,44
1636,12.630696,0.482245,-0.094420,47
1644,12.003731,2.688631,-0.262559,12
1644,12.495663,2.688631,-0.262559,18
1661,1.490733,3.054391,0.063419,64
1661,12.421916,3.054391,0.063419,3
1669,4.468088,2.336330,0.009747,29
1669,6.110739,2.336330,0.009747,27
1669,7.674037,2.336330,0.009747,36
1677,9.186937,1.740063,0.105330,10
1677,9.862245,1.740063,0.105330,10
1677,11.801349,1.740063,0.105330,44
1737,7.607052,1.804893,0.108884,38
1737,8.915057,1.804893,0.108884,48
1745,1.869662,3.101398,-0.188719,33
1745,2.749818,3.101398,-0.188719,28
1745,4.184264,3.101398,-0.188719,41
1745,4.904553,3.101398,-0.188719,39
1784,7.986453,3.213399,-0.261786,31
1784,8.112276,3.213399,-0.261786,3
1786,6.078268,1.846610,0.055464,60
1787,1.702620,3.023711,0.048028,26
1792,6.424497,3.012891,-0.232825,25
