421,11.138771,1.219493,0.201999,40
421,11.428014,1.219493,0.201999,66
421,11.520187,1.219493,0.201999,51
421,11.710912,1.219493,0.201999,198
421,12.010292,1.219493,0.201999,93
421,12.121387,1.219493,0.201999,214
421,12.226890,1.219493,0.201999,283
421,12.354200,1.219493,0.201999,217
558,1.528768,3.156916,-0.034291,36
558,1.651566,3.156916,-0.034291,265
558,1.771832,3.156916,-0.034291,287
558,1.960842,3.156916,-0.034291,27
558,2.084561,3.156916,-0.034291,85
558,2.265761,3.156916,-0.034291,422
558,2.388662,3.156916,-0.034291,558
558,2.501981,3.156916,-0.034291,112
558,2.643121,3.156916,-0.034291,221
558,2.793709,3.156916,-0.034291,695
558,2.899687,3.156916,-0.034291,400
558,3.053648,3.156916,-0.034291,1757
558,4.106661,3.156916,-0.034291,66
558,4.834495,3.156916,-0.034291,79
558,8.064214,3.156916,-0.034291,63
564,12.271206,1.721241,-0.125879,51
564,12.468423,1.721241,-0.125879,87
564,12.610429,1.721241,-0.125879,89
564,12.770662,1.721241,-0.125879,49
564,12.946225,1.721241,-0.125879,95
595,9.788386,1.597450,0.270955,132
741,12.949450,3.207320,-0.196711,31
1017,4.688190,2.656785,0.042743,57
1049,9.317582,1.051624,0.003495,31
1049,9.448760,1.051624,0.003495,13
1049,9.988859,1.051624,0.003495,31
1049,10.123438,1.051624,0.003495,51
1049,10.307342,1.051624,0.003495,75
1049,10.525212,1.051624,0.003495,51
1049,11.648605,1.051624,0.003495,70
1168,2.247865,2.720565,-0.037086,19
1168,2.377249,2.720565,-0.037086,96
1168,2.606566,2.720565,-0.037086,44
1168,3.395026,2.720565,-0.037086,196
1168,3.506805,2.720565,-0.037086,142
1168,3.611107,2.720565,-0.037086,62
1168,4.110324,2.720565,-0.037086,645
1168,4.271045,2.720565,-0.037086,46
1168,9.375144,2.720565,-0.037086,52
1168,9.585281,2.720565,-0.037086,95
1168,9.855629,2.720565,-0.037086,94
1168,10.002916,2.720565,-0.037086,147
1168,10.160996,2.720565,-0.037086,63
1168,10.595189,2.720565,-0.037086,278
1168,10.705247,2.720565,-0.037086,134
1168,10.807301,2.720565,-0.037086,153
1168,10.886675,2.720565,-0.037086,177
1168,11.036249,2.720565,-0.037086,148
1168,11.167372,2.720565,-0.037086,90
1168,11.332583,2.720565,-0.037086,74
1168,11.445844,2.720565,-0.037086,89
1168,11.989216,2.720565,-0.037086,59
1168,12.124973,2.720565,-0.037086,26
1168,12.330129,2.720565,-0.037086,25
1218,1.167265,3.497992,-0.001973,71
1218,1.252553,3.497992,-0.001973,254
1218,1.362173,3.497992,-0.001973,445
1218,1.502900,3.497992,-0.001973,491
1218,1.653220,3.497992,-0.001973,1957
1218,1.763149,3.497992,-0.001973,303
1218,1.873203,3.497992,-0.001973,237
1218,2.227879,3.497992,-0.001973,113
1380,12.018121,3.046095,-0.363057,29
1396,10.030123,3.269692,0.336791,48
1396,10.162679,3.269692,0.336791,69
1403,10.731708,0.590831,-0.014496,17
1404,4.835969,2.568414,0.029241,210
1404,12.590278,2.568414,0.029241,31
1404,12.739621,2.568414,0.029241,27
1509,10.854890,3.009177,0.368117,32
1509,11.025627,3.009177,0.368117,31
1509,11.159601,3.009177,0.368117,95
1531,10.153964,1.743627,-0.081463,30
1531,11.016329,1.743627,-0.081463,81
1531,11.153796,1.743627,-0.081463,295
1531,11.271616,1.743627,-0.081463,534
1531,11.400166,1.743627,-0.081463,49
1531,11.528118,1.743627,-0.081463,98
1531,11.642768,1.743627,-0.081463,64
1531,11.749014,1.743627,-0.081463,99
1831,9.103112,1.457385,0.240453,77
1831,9.380495,1.457385,0.240453,46
1831,11.640592,1.457385,0.240453,118
1831,11.852801,1.457385,0.240453,32
1831,12.000319,1.457385,0.240453,103
1831,12.546525,1.457385,0.240453,17
1948,7.348450,3.169960,-0.111133,68
1948,7.867150,3.169960,-0.111133,94
1948,8.120314,3.169960,-0.111133,95
1995,10.957072,2.886816,0.214970,34
1995,11.088451,2.886816,0.214970,55
1995,11.445099,2.886816,0.214970,36
2169,7.019297,1.831289,0.067662,189
2169,7.140128,1.831289,0.067662,251
2169,7.384809,1.831289,0.067662,45
2169,7.506081,1.831289,0.067662,60
2169,7.706698,1.831289,0.067662,26
2169,8.238326,1.831289,0.067662,68
2169,8.389530,1.831289,0.067662,89
2169,8.540234,1.831289,0.067662,186
2190,4.053046,3.429171,-0.252782,116
2190,4.574345,3.429171,-0.252782,76
2190,4.823786,3.429171,-0.252782,140
2190,4.912271,3.429171,-0.252782,83
2190,5.080403,3.429171,-0.252782,108
2190,5.223632,3.429171,-0.252782,127
2190,5.334446,3.429171,-0.252782,104
2190,5.473074,3.429171,-0.252782,536
2190,6.196398,3.429171,-0.252782,105
2190,6.375638,3.429171,-0.252782,20
2223,7.166582,1.458355,-0.013165,15
2228,1.185283,3.008132,0.025366,162
2228,3.498178,3.008132,0.025366,530
2228,3.615461,3.008132,0.025366,54
2228,4.376796,3.008132,0.025366,1206
2228,7.487801,3.008132,0.025366,367
2228,7.977811,3.008132,0.025366,302
2228,8.460811,3.008132,0.025366,75
2537,11.055318,2.955950,0.343784,40
2537,11.249623,2.955950,0.343784,36
2537,11.396323,2.955950,0.343784,105
2569,9.217841,1.315038,0.165787,98
2569,9.546224,1.315038,0.165787,38
2592,10.855798,1.311926,0.311859,121
2592,11.170735,1.311926,0.311859,172
2592,11.357405,1.311926,0.311859,63
2592,11.557386,1.311926,0.311859,243
2592,11.666841,1.311926,0.311859,288
2592,11.770192,1.311926,0.311859,216
2743,10.503206,2.980772,0.246808,61
2743,10.624097,2.980772,0.246808,34
2762,11.904336,0.416683,0.028945,24
2823,8.943988,1.167176,0.058082,52
2823,9.526341,1.167176,0.058082,26
2823,9.629667,1.167176,0.058082,66
2823,9.850324,1.167176,0.058082,26
2823,10.736503,1.167176,0.058082,67
2823,11.066245,1.167176,0.058082,56
2823,11.229558,1.167176,0.058082,30
2823,11.632938,1.167176,0.058082,56
2823,11.755469,1.167176,0.058082,42
2823,11.883970,1.167176,0.058082,25
2823,12.039314,1.167176,0.058082,72
2823,12.266202,1.167176,0.058082,128
2823,12.403162,1.167176,0.058082,102
2823,12.558048,1.167176,0.058082,59
2823,12.699878,1.167176,0.058082,187
2823,12.799585,1.167176,0.058082,256
2823,12.961584,1.167176,0.058082,229
2924,2.938269,3.379172,-0.193393,150
2924,3.414360,3.379172,-0.193393,44
2924,3.601222,3.379172,-0.193393,114
2924,4.315259,3.379172,-0.193393,93
2924,4.437605,3.379172,-0.193393,77
2924,4.895870,3.379172,-0.193393,111
2924,5.317103,3.379172,-0.193393,148
